Version	GMID-X v 1.0			
Chemistry Kit	PowerPlex_ESX_Panels_IDX_v3.0			
BinSet Name	PowerPlex_ESX_Bins_IDX_v3.0			
Panel Name	PowerPlex_ESX_16_IDX_v3.0			
Marker Name	AMEL			
18.3	169.36	0.5	0.4	
19	170.42	0.4	0.5	
19.3	173.45	0.5	0.5	
20.3	177.56	0.5	0.4	
21	178.59	0.5	0.5	virtual
Marker Name	D2S1338			
10	191.58	0.5	0.5	
11	195.57	0.5	0.5	virtual
12	199.56	0.5	0.5	
13	203.56	0.5	0.5	virtual
14	207.55	0.5	0.5	
15	211.55	0.5	0.5	
16	215.55	0.5	0.5	
17	219.56	0.5	0.5	
18	223.58	0.5	0.5	
18.3	226.59	0.5	0.4	virtual
19	227.59	0.4	0.5	
19.3	230.65	0.5	0.4	virtual
20	231.67	0.4	0.5	
21	235.69	0.5	0.5	
22	239.72	0.5	0.5	
22.2	241.73	0.5	0.5	virtual
23	243.74	0.5	0.5	
23.2	245.77	0.5	0.4	virtual
23.3	246.78	0.4	0.4	virtual
24	247.79	0.4	0.5	
24.2	249.82	0.5	0.5	virtual
25	251.84	0.5	0.5	
26	255.9	0.5	0.5	
27	259.93	0.5	0.5	
28	263.94	0.5	0.5	
Marker Name	D16S539			
4	269.54	0.5	0.5	
5	273.62	0.5	0.5	
6	277.64	0.5	0.5	
7	281.66	0.5	0.5	
8	285.66	0.5	0.5	
8.3	288.65	0.5	0.4	virtual
9	289.65	0.4	0.5	
9.3	292.66	0.5	0.4	virtual
10	293.66	0.4	0.5	
10.3	296.66	0.5	0.4	virtual
11	297.66	0.4	0.5	
11.3	300.68	0.5	0.4	virtual
12	301.68	0.4	0.4	
12.1	302.69	0.4	0.4	virtual
12.2	303.7	0.4	0.5	virtual
13	305.72	0.5	0.5	
13.3	308.75	0.5	0.4	virtual
14	309.76	0.4	0.5	
15	313.83	0.5	0.5	
16	317.9	0.5	0.5	
Marker Name	D22S1045			
6	70.15	0.5	0.5	virtual
7	73.35	0.5	0.5	
8	76.55	0.5	0.5	
9	79.73	0.5	0.5	
10	82.9	0.5	0.5	
11	86.07	0.5	0.5	
12	89.26	0.5	0.5	
13	92.42	0.5	0.5	
14	95.59	0.5	0.5	
15	98.74	0.5	0.5	
16	101.94	0.5	0.5	
17	105.17	0.5	0.5	
18	108.38	0.5	0.5	
19	111.57	0.5	0.5	
20	114.78	0.5	0.5	
Marker Name	vWA			
10	122.46	0.5	0.5	
11	126.79	0.5	0.5	
12	130.92	0.5	0.5	
13	135.1	0.5	0.5	
14	139.26	0.5	0.5	
15	143.43	0.5	0.5	
15.2	145.52	0.5	0.5	virtual
16	147.6	0.5	0.4	
16.1	148.64	0.4	0.5	virtual
17	151.75	0.5	0.5	
18	155.88	0.5	0.5	
18.2	157.95	0.5	0.4	virtual
18.3	158.98	0.4	0.4	virtual
19	160.01	0.4	0.5	
20	164.09	0.5	0.5	
21	168.17	0.5	0.5	
22	172.21	0.5	0.5	
23	176.32	0.5	0.5	
24	180.37	0.5	0.5	
25	184.42	0.5	0.5	virtual
Marker Name	D8S1179			
6	199.14	0.5	0.5	virtual
7	203.21	0.5	0.5	
8	207.28	0.5	0.5	
9	211.33	0.5	0.5	
10	215.39	0.5	0.5	
11	219.45	0.5	0.5	
12	223.51	0.5	0.5	
12.3	226.55	0.5	0.4	virtual
13	227.56	0.4	0.5	
13.2	229.61	0.5	0.4	virtual
13.3	230.64	0.4	0.4	virtual
14	231.66	0.4	0.4	
14.1	232.68	0.4	0.5	virtual
15	235.75	0.5	0.4	
15.1	236.77	0.4	0.5	virtual
15.3	238.81	0.5	0.4	virtual
16	239.83	0.4	0.5	
17	243.9	0.5	0.5	
18	248.04	0.5	0.5	
19	252.12	0.5	0.5	
20	256.2	0.5	0.5	virtual
Marker Name	FGA			
12.2	258.75	0.5	0.5	virtual
13	260.73	0.5	0.5	virtual
14	264.7	0.5	0.5	
15	268.67	0.5	0.5	
16	272.59	0.5	0.4	
16.1	273.56	0.4	0.4	virtual
16.2	274.54	0.4	0.5	virtual
17	276.48	0.5	0.5	
17.2	278.42	0.5	0.5	virtual
18	280.36	0.5	0.5	
18.2	282.25	0.5	0.5	
19	284.22	0.5	0.4	
19.1	285.17	0.4	0.4	virtual
19.2	286.11	0.4	0.4	
19.3	287.09	0.4	0.4	virtual
20	288.07	0.4	0.4	
20.1	289.02	0.4	0.4	virtual
20.2	289.97	0.4	0.4	
20.3	290.95	0.4	0.4	virtual
21	291.93	0.4	0.4	
21.1	292.88	0.4	0.4	virtual
21.2	293.82	0.4	0.4	
21.3	294.8	0.4	0.4	virtual
22	295.77	0.4	0.4	
22.1	296.73	0.4	0.4	virtual
22.2	297.68	0.4	0.4	
22.3	298.65	0.4	0.4	virtual
23	299.62	0.4	0.4	
23.1	300.58	0.4	0.4	virtual
23.2	301.53	0.4	0.4	
23.3	302.52	0.4	0.4	virtual
24	303.51	0.4	0.4	
24.1	304.48	0.4	0.4	virtual
24.2	305.44	0.4	0.4	
24.3	306.42	0.4	0.4	virtual
25	307.4	0.4	0.4	
25.1	308.37	0.4	0.4	virtual
25.2	309.34	0.4	0.4	
25.3	310.33	0.4	0.4	virtual
26	311.31	0.4	0.4	
26.1	312.29	0.4	0.4	virtual
26.2	313.27	0.4	0.4	virtual
26.3	314.25	0.4	0.4	virtual
27	315.23	0.4	0.5	
27.2	317.22	0.5	0.4	virtual
27.3	318.22	0.4	0.4	virtual
28	319.21	0.4	0.5	
28.2	321.17	0.5	0.4	virtual
28.3	322.15	0.4	0.4	virtual
29	323.13	0.4	0.4	
29.1	324.12	0.4	0.4	virtual
29.2	325.12	0.4	0.5	virtual
30	327.1	0.5	0.5	
30.2	329.14	0.5	0.5	virtual
31	331.19	0.5	0.5	virtual
31.2	333.23	0.5	0.5	
32	335.21	0.5	0.5	virtual
32.2	337.19	0.5	0.5	
33.2	341.14	0.5	0.5	
34.2	345.09	0.5	0.5	virtual
41.2	372.57	0.5	0.5	virtual
42.2	376.54	0.5	0.5	
43.2	380.51	0.5	0.5	
44.2	384.37	0.5	0.5	
45.2	388.31	0.5	0.5	
46.2	392.16	0.5	0.5	
47.2	396.07	0.5	0.5	virtual
48.2	399.98	0.5	0.5	
49.2	403.84	0.5	0.5	virtual
50.2	407.7	0.5	0.5	
51.2	411.56	0.5	0.5	virtual
Marker Name	D2S441			
8	83.74	0.5	0.5	
9	88.1	0.5	0.4	
9.1	89.18	0.4	0.5	virtual
10	92.43	0.5	0.4	
10.1	93.51	0.4	0.5	virtual
11	96.74	0.5	0.5	
11.3	99.95	0.5	0.4	
12	101.09	0.4	0.5	
12.3	104.38	0.5	0.4	virtual
13	105.47	0.4	0.4	
13.1	106.56	0.4	0.5	virtual
13.3	108.75	0.5	0.4	virtual
14	109.84	0.4	0.5	
14.3	113.12	0.5	0.4	virtual
15	114.21	0.4	0.5	
16	118.57	0.5	0.5	
17	122.83	0.5	0.5	
Marker Name	D12S391			
13	126.41	0.5	0.5	virtual
14	130.59	0.5	0.5	
15	134.77	0.5	0.5	
16	138.93	0.5	0.5	
17	143.11	0.5	0.5	
17.1	144.14	0.4	0.5	virtual
17.3	146.19	0.5	0.5	
