Version	GMID-X v 1.0
Chemistry Kit	PowerPlex_18D_Panels_IDX_v1.2
BinSet Name	PowerPlex_18D_Bins_IDX_v1.2
Panel Name	PowerPlex_18D_IDX_v1.2
Marker Name	D3S1358
Marker Name	D19S433
5.2	165.63	0.5	0.5	
6.2	169.57	0.5	0.5	
7	171.52	0.5	0.5	virtual
8	175.43	0.5	0.5	
9	179.36	0.5	0.5	
9.2	181.33	0.5	0.5	virtual
10	183.29	0.5	0.5	
10.2	185.25	0.5	0.5	virtual
11	187.21	0.5	0.5	
11.2	189.18	0.5	0.5	virtual
12	191.14	0.5	0.4	
12.1	192.13	0.5	0.4	virtual
12.2	193.12	0.5	0.5	
13	195.05	0.5	0.5	
13.2	197.05	0.5	0.5	
14	198.99	0.5	0.5	
14.2	200.98	0.5	0.5	
15	202.93	0.5	0.5	
15.2	204.92	0.5	0.5	
16	206.87	0.5	0.5	
16.2	208.85	0.5	0.5	
17	210.81	0.5	0.5	
17.2	212.79	0.5	0.5	
18	214.75	0.5	0.5	
18.2	216.73	0.5	0.5	
19	218.71	0.5	0.5	virtual
19.2	220.69	0.5	0.5	virtual
Marker Name	D2S1338
10	226.62	0.5	0.5	
11	230.66	0.5	0.5	virtual
12	234.69	0.5	0.5	
13	238.73	0.5	0.5	virtual
14	242.76	0.5	0.5	
15	246.8	0.5	0.5	
16	250.83	0.5	0.5	
17	254.91	0.5	0.5	
18	258.95	0.5	0.5	
18.3	261.99	0.5	0.4	virtual
19	263.0	0.5	0.5	
19.3	266.05	0.5	0.4	virtual
20	267.06	0.5	0.5	
21	271.09	0.5	0.5	
22	275.08	0.5	0.5	
23	279.09	0.5	0.5	
23.2	281.07	0.5	0.4	virtual
23.3	282.05	0.5	0.4	virtual
24	283.04	0.5	0.5	
24.2	285.02	0.5	0.5	virtual
25	287.0	0.5	0.5	
26	290.96	0.5	0.5	
27	294.92	0.5	0.5	
28	298.86	0.5	0.5	
